3332,1.7108e-17,8.1332e-13,6.6148e-13,2.4591e-15,8.1912e-11,1.6419e-11,4.6671e-11,1.3647e-09,6.6861e-11,1.6525e-12,2.6449e-10,3.5853e-07,3.1426e-20,1.8832e-06,9.2849e-11,1.7001e-06,0.99773,1.274e-13,5.0956e-09,1.2092e-16,8.8531e-09,9.6294e-14,5.2446e-12,0.00038378,5.7003e-06,2.4626e-09,0.00188,1.0207e-15,1.3003e-09,1.755e-14,5.6501e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5929,1.3486e-09,1.0634e-23,6.8348e-17,1.4332e-21,7.3357e-14,3.1542e-17,8.3075e-15,3.2573e-15,1.164e-14,4.9761e-14,2.576e-13,9.4603e-17,3.8393e-15,1.727e-11,1.2328e-14,4.1063e-13,1.2697e-11,1.3974e-16,1.6547e-12,1.6541e-18,1.96e-14,4.2753e-17,6.2101e-14,7.6982e-16,4.0365e-15,2.9983e-11,2.3454e-16,9.2407e-25,8.0758e-10,1,4.5399e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125,0.99997,1.0783e-08,9.9956e-41,1.1179e-26,5.1576e-17,3.2292e-20,9.4734e-18,1.9224e-18,1.2361e-17,1.6025e-15,8.7439e-15,1.8314e-20,2.5414e-05,1.2797e-17,1.0774e-18,9.1032e-18,4.5714e-18,4.7584e-19,1.399e-14,3.4998e-21,4.3369e-18,2.8362e-20,2.503e-18,6.9228e-19,4.956e-19,7.9124e-14,2.9707e-19,1.9417e-29,1.9047e-17,5.789e-26,1.1312e-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2874,7.3609e-16,1.6494e-14,2.7736e-18,2.0048e-23,1.1947e-14,1.284e-11,2.2284e-16,2.3639e-17,2.1313e-16,1.067e-17,1.1456e-06,8.0735e-14,3.7129e-19,2.6723e-17,1,1.835e-10,2.4855e-16,2.494e-11,4.4181e-18,1.7956e-16,8.4162e-17,6.545e-21,3.9578e-18,1.3841e-13,5.5099e-18,2.5793e-14,2.6754e-13,5.1104e-34,1.2534e-18,8.1392e-23,6.6072e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,8.1376e-13,1.676e-08,1.3693e-22,1.021e-22,6.5595e-13,1,3.6396e-13,3.6053e-13,9.1377e-14,4.6842e-12,2.7409e-08,8.6928e-16,1.4506e-14,9.6142e-13,3.9677e-10,4.9939e-14,5.1472e-13,4.3147e-12,1.1432e-12,1.2099e-11,1.2422e-13,2.2959e-17,2.5623e-15,3.4692e-14,2.3434e-14,1.4533e-13,6.6623e-10,5.5579e-27,2.6698e-16,4.3534e-15,2.1443e-13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,2.7195e-19,9.9007e-14,1.1601e-18,2.3254e-17,2.982e-09,1.5542e-12,7.5008e-15,1.1032e-14,1.6555e-15,4.6919e-15,2.5139e-10,2.0989e-13,1.5442e-18,1.2943e-09,1.9306e-08,1.2919e-14,9.524e-15,1,3.1594e-16,8.5425e-18,2.9744e-19,4.6733e-18,5.8853e-11,4.322e-15,4.0271e-15,5.7778e-14,9.0587e-10,2.798e-13,1.277e-14,2.3991e-15,1.6066e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3512,1.1412e-19,1.4388e-12,1.492e-21,4.2255e-17,6.253e-09,1.2487e-11,1.679e-14,2.2217e-14,5.652e-15,2.2479e-14,2.6772e-09,2.1313e-14,5.5778e-18,2.824e-08,1.2063e-09,1.5347e-14,2.9338e-14,1,5.5848e-16,1.0455e-16,1.8368e-18,1.0222e-17,6.8672e-11,7.1477e-15,2.0831e-14,1.4622e-13,2.3466e-09,7.5172e-13,8.8714e-14,3.1704e-14,3.3235e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3364,2.7214e-35,2.5819e-23,1.5368e-15,2.0688e-20,2.7396e-16,8.5938e-18,2.3766e-16,8.1135e-15,7.4442e-17,3.3814e-16,2.9717e-16,4.3288e-12,2.0175e-22,3.6579e-13,1.1361e-17,4.0177e-10,1,7.3683e-20,1.3775e-11,2.0138e-26,5.1068e-15,3.4906e-19,4.7863e-17,3.6744e-12,5.2515e-13,3.5854e-16,2.85e-11,1.7481e-21,6.1866e-11,9.5412e-10,3.8032e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5742,8.2654e-38,1.1598e-12,1.2112e-25,8.8584e-21,9.5528e-18,5.1338e-21,3.232e-16,3.0212e-19,1.962e-18,1.5212e-20,1.3447e-16,5.2681e-22,6.2829e-18,1.1506e-14,2.4846e-19,4.5325e-19,1.223e-11,3.1469e-19,2.0345e-15,3.0131e-24,2.8089e-18,2.1886e-21,3.3326e-20,1.2206e-19,6.9653e-16,7.2332e-10,3.1094e-18,5.4894e-26,1,1.842e-08,1.0272e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4253,1.1638e-22,3.2665e-19,8.8237e-15,8.9848e-15,2.4355e-11,9.302e-14,1.5795e-09,2.6104e-14,2.3313e-13,2.063e-14,2.1109e-12,3.1692e-15,3.9693e-16,4.6469e-10,6.7844e-14,4.2607e-14,5.4384e-14,2.5059e-11,1.4362e-13,8.6292e-16,5.9548e-09,1,1.7633e-13,3.8485e-14,6.0905e-11,8.134e-14,1.7581e-08,1.4845e-14,6.0897e-13,1.7408e-09,7.1159e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
