5409,3.2873e-23,8.4953e-18,1.736e-20,9.435e-21,5.0554e-20,1.4358e-23,6.5029e-17,1.8465e-22,7.6318e-21,1.3196e-11,1.6788e-19,2.1299e-26,9.2927e-19,9.1475e-17,6.6566e-18,5.0187e-20,8.1638e-15,9.9515e-18,4.3527e-21,5.9792e-23,4.461e-20,1.3031e-21,4.6588e-21,1.3545e-22,5.3378e-21,8.4107e-32,1.8794e-20,1,4.5006e-24,2.0545e-11,1.6305e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4286,1.2055e-18,6.494e-13,3.52e-15,1.2307e-15,2.1107e-15,1.9736e-19,3.4952e-11,1.3577e-16,2.522e-14,7.2997e-18,2.308e-13,2.9559e-19,3.9432e-15,6.8054e-15,2.3955e-15,1.4652e-14,1.9034e-14,1.9411e-13,2.0552e-16,3.2052e-13,1.5756e-12,1,8.8652e-13,2.1243e-16,1.6337e-15,2.9193e-26,9.205e-22,5.8448e-09,2.5386e-12,1.5261e-17,1.9409e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4360,6.5893e-18,3.4547e-12,2.3143e-14,7.5577e-15,1.3041e-14,1.0895e-18,1.7227e-10,7.4043e-16,1.4049e-13,2.4661e-17,1.5251e-12,2.3818e-18,1.7128e-14,2.9698e-14,1.5973e-14,7.7621e-14,5.1382e-14,1.143e-12,1.0784e-15,6.114e-12,6.9004e-11,1,4.845e-12,9.8443e-16,8.3833e-15,1.4478e-25,8.3671e-21,2.1836e-10,1.9922e-11,3.1865e-17,1.0444e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1485,4.2008e-32,1.0635e-28,2.0708e-30,7.1485e-24,5.7439e-23,8.9528e-11,1.009e-25,1,1.367e-21,6.9244e-26,3.5388e-32,1.4571e-17,3.2711e-23,4.0501e-27,9.6716e-27,1.8508e-30,8.492e-20,4.5947e-28,8.1194e-30,2.862e-24,7.5148e-33,1.0818e-64,4.4967e-28,4.0133e-29,2.6652e-29,9.6121e-36,5.0166e-18,4.5023e-44,4.8595e-39,1.4769e-26,1.0926e-31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,3.5147e-21,1.0103e-23,6.223e-09,1.1269e-24,1,3.3043e-24,2.2782e-19,1.869e-21,1.1858e-11,5.7271e-26,6.9981e-26,1.6355e-21,1.5054e-23,1.0689e-14,3.4997e-11,1.5766e-19,1.5496e-19,5.8519e-17,3.392e-25,7.239e-20,2.9433e-25,4.8107e-51,3.2938e-16,4.5418e-27,1.6813e-23,3.7589e-20,4.4157e-20,6.1686e-35,1.5443e-36,4.3312e-24,4.5704e-24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,7.9657e-17,1.9975e-19,1,1.7477e-21,6.599e-09,2.98e-22,7.6074e-18,2.7164e-20,1.2618e-14,2.6219e-21,6.9269e-20,4.5489e-23,3.7176e-20,1.1725e-15,1.7691e-18,4.1716e-19,1.2597e-16,7.8659e-14,5.8813e-21,1.2445e-10,9.1096e-18,4.9532e-28,5.058e-13,1.4707e-22,8.3444e-20,9.1837e-13,1.8828e-28,1.487e-29,3.1212e-32,2.9685e-21,4.3258e-20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,1.6682e-20,1.2163e-14,8.3534e-26,1,2.7108e-15,2.3386e-21,7.0307e-16,3.8049e-22,1.4666e-15,4.716e-12,1.6869e-08,5.0164e-19,5.6863e-20,1.0328e-12,5.866e-25,6.4818e-16,1.3136e-20,1.0118e-29,1.7822e-19,9.3149e-14,3.4689e-34,8.1067e-07,8.4326e-24,3.0538e-20,4.7758e-20,1.8849e-55,3.6624e-32,6.3476e-39,9.0847e-09,1.0699e-21,4.152e-22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,1,1.316e-27,2.6911e-23,3.6554e-26,2.9084e-23,4.1147e-27,4.7758e-25,1.9776e-27,3.464e-25,1.2082e-26,8.1775e-31,4.805e-22,8.7416e-15,1.3064e-16,7.2902e-28,3.4037e-23,2.5127e-23,6.963e-25,7.0904e-22,7.2164e-26,2.875e-29,3.5945e-31,5.143e-26,3.8078e-29,1.82e-20,1.7585e-16,7.1532e-36,2.9654e-34,8.2947e-28,3.0039e-22,5.4477e-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3131,1.4934e-26,3.1942e-22,7.7945e-27,1.0426e-23,4.6612e-23,1.5361e-30,2.2154e-20,3.1476e-29,1.7206e-22,5.6236e-26,6.5004e-30,4.6953e-13,1.4303e-19,1.6996e-21,1.8348e-23,1,1.5078e-14,3.5907e-27,3.8938e-18,1.4697e-22,2.8245e-30,5.2888e-34,4.0093e-12,2.7411e-10,1.0405e-16,5.4216e-39,1.7036e-24,1.1873e-36,6.5619e-29,8.3496e-24,4.7963e-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5869,2.4087e-26,2.2551e-19,5.8718e-24,6.0338e-25,1.8296e-21,1.7059e-25,3.5244e-18,5.2984e-23,2.2659e-18,8.5793e-24,1.6949e-19,6.9313e-18,1.2395e-12,7.4676e-17,2.0599e-13,1.2477e-20,4.9074e-23,1.838e-11,3.1038e-23,7.09e-26,3.2832e-25,5.5083e-67,1.5449e-23,9.3008e-25,3.0906e-23,6.7527e-18,3.9654e-21,2.4459e-25,1.8196e-25,1,3.1817e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
